game_id,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,home_3pt_made,home_points,home_assists,home_def_rebounds,home_fouls,home_2pt_made,home_turnovers,home_ft_made,home_off_rebounds,away_def_rebounds,away_2pt_made,away_points,away_assists,away_3pt_made,away_steals,away_fouls,away_blocks,away_off_rebounds,duration,home_steals,away_turnovers,home_blocks,away_ft_made
0012300070,2,289,290,3:17,3:17,"('Derrick Jones Jr.', 'Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'James Wiseman')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,2,290,291,3:17,3:17,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'James Wiseman')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,2,291,412,3:17,6:41,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Jalen Duren')",6.0,23.0,7.0,10.0,4.0,2.0,2.0,1.0,,10.0,2.0,12.0,4.0,2.0,1.0,3.0,,4.0,516,1.0,3.0,1.0,2.0
0012300070,3,412,413,6:41,6:41,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Ausar Thompson', 'Cade Cunningham', 'Isaiah Stewart', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,3,413,414,6:41,6:41,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Cade Cunningham', 'Isaiah Stewart', 'Stanley Umude', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,3,414,415,6:41,6:41,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Isaiah Stewart', 'Marvin Bagley III', 'Stanley Umude', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,3,415,416,6:41,6:41,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Marvin Bagley III', 'Stanley Umude', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,3,416,464,6:41,2:37,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Kyrie Irving', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Malcolm Cazalon', 'Marvin Bagley III', 'Stanley Umude', 'Zavier Simpson')",,8.0,2.0,4.0,,3.0,,2.0,,3.0,3.0,9.0,2.0,1.0,,2.0,,2.0,244,1.0,1.0,,
0012300070,3,464,466,2:37,2:37,"('Dwight Powell', 'Grant Williams', 'Josh Green', 'Seth Curry', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Malcolm Cazalon', 'Marvin Bagley III', 'Stanley Umude', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
0012300070,3,466,467,2:37,2:37,"('Dwight Powell', 'Josh Green', 'Maxi Kleber', 'Seth Curry', 'Tim Hardaway Jr.')","('Jared Rhoden', 'Malcolm Cazalon', 'Marvin Bagley III', 'Stanley Umude', 'Zavier Simpson')",,,,,,,,,,,,,,,,,,,0,,,,
