PLAYER_ID,PLAYER_NAME_x,TEAM_ID,GP_x,PLUS_MINUS,TEAM_NAME,GP_y,W,L,GROUP_ID,GROUP_NAME,OFF_RATING_x,DEF_RATING_x,NET_RATING,GAME_ID,PLAYER_NAME_y,OFF_RATING_y,DEF_RATING_y,USG_PCT,AST_RATIO,TS_PCT,PIE,PTS_per_MIN,AST_per_MIN,REB_per_MIN,STL_per_MIN,BLK_per_MIN,TOV_per_MIN
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1627884-1628467-1629029-1630182-,K. Irving - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,135.0,106.3,28.8,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1627884-1628467-1629029-1630182-,K. Irving - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,135.0,106.3,28.8,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1627884-1628467-1629029-1630182-,K. Irving - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,135.0,106.3,28.8,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-1627884-1629029-1629684-1630182-1641726-,D. Jones Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,121.4,109.1,12.3,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-1627884-1629029-1629684-1630182-1641726-,D. Jones Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,121.4,109.1,12.3,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-1627884-1629029-1629684-1630182-1641726-,D. Jones Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,121.4,109.1,12.3,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1629023-1629029-1629655-1630182-,K. Irving - P. Washington - L. Doncic - D. Gafford - J. Green,89.2,114.4,-25.2,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1629023-1629029-1629655-1630182-,K. Irving - P. Washington - L. Doncic - D. Gafford - J. Green,89.2,114.4,-25.2,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1629023-1629029-1629655-1630182-,K. Irving - P. Washington - L. Doncic - D. Gafford - J. Green,89.2,114.4,-25.2,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1627884-1629029-1630182-1641726-,K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,115.6,103.2,12.3,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1627884-1629029-1630182-1641726-,K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,115.6,103.2,12.3,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1627884-1629029-1630182-1641726-,K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,115.6,103.2,12.3,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-203939-1627884-1630182-,K. Irving - T. Hardaway Jr. - D. Powell - D. Jones Jr. - J. Green,136.5,134.9,1.5,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-203939-1627884-1630182-,K. Irving - T. Hardaway Jr. - D. Powell - D. Jones Jr. - J. Green,136.5,134.9,1.5,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-203939-1627884-1630182-,K. Irving - T. Hardaway Jr. - D. Powell - D. Jones Jr. - J. Green,136.5,134.9,1.5,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1628467-1629023-1629029-,K. Irving - T. Hardaway Jr. - M. Kleber - P. Washington - L. Doncic,107.4,85.7,21.7,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1628467-1629023-1629029-,K. Irving - T. Hardaway Jr. - M. Kleber - P. Washington - L. Doncic,107.4,85.7,21.7,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1628467-1629023-1629029-,K. Irving - T. Hardaway Jr. - M. Kleber - P. Washington - L. Doncic,107.4,85.7,21.7,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203957-1628467-1629023-1629029-,K. Irving - D. Exum - M. Kleber - P. Washington - L. Doncic,135.6,93.9,41.7,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203957-1628467-1629023-1629029-,K. Irving - D. Exum - M. Kleber - P. Washington - L. Doncic,135.6,93.9,41.7,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203957-1628467-1629023-1629029-,K. Irving - D. Exum - M. Kleber - P. Washington - L. Doncic,135.6,93.9,41.7,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1627884-1629029-1641726-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,113.1,91.8,21.3,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1627884-1629029-1641726-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,113.1,91.8,21.3,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1627884-1629029-1641726-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,113.1,91.8,21.3,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-1627884-1629029-1629684-1641726-,T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,115.4,118.7,-3.3,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-1627884-1629029-1629684-1641726-,T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,115.4,118.7,-3.3,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-1627884-1629029-1629684-1641726-,T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,115.4,118.7,-3.3,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1628467-1629029-1630182-,K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,133.3,116.0,17.3,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1628467-1629029-1630182-,K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,133.3,116.0,17.3,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203501-1628467-1629029-1630182-,K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,133.3,116.0,17.3,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1627884-1629029-1629684-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,116.2,109.5,6.8,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1627884-1629029-1629684-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,116.2,109.5,6.8,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203957-1627884-1629029-1629684-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,116.2,109.5,6.8,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1628467-1629023-1629029-1630182-,K. Irving - M. Kleber - P. Washington - L. Doncic - J. Green,122.7,123.3,-0.6,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1628467-1629023-1629029-1630182-,K. Irving - M. Kleber - P. Washington - L. Doncic - J. Green,122.7,123.3,-0.6,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-1628467-1629023-1629029-1630182-,K. Irving - M. Kleber - P. Washington - L. Doncic - J. Green,122.7,123.3,-0.6,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203957-1629023-1629029-1629655-,K. Irving - D. Exum - P. Washington - L. Doncic - D. Gafford,113.8,112.2,1.7,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203957-1629023-1629029-1629655-,K. Irving - D. Exum - P. Washington - L. Doncic - D. Gafford,113.8,112.2,1.7,0042300404,A.J. Lawson,100.0,100.0,0.118,0.0,0.5,0.032,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-202681-203957-1629023-1629029-1629655-,K. Irving - D. Exum - P. Washington - L. Doncic - D. Gafford,113.8,112.2,1.7,0042300315,A.J. Lawson,100.0,137.5,0.286,0.0,0.266,-0.071,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
1630639,A.J. Lawson,1610612742,42,18,Dallas Mavericks,82,50,32,-203501-203939-1629029-1629684-1630182-,T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams - J. Green,97.3,116.9,-19.6,0042300405,A.J. Lawson,75.0,0.0,0.0,0.0,0.0,0.0,0.4374396912190415,0.06432936635574141,0.1608234158893535,0.032164683177870704,0.00964940495336121,0.04503055644901898
