game_id,player,period,start_event,end_event,start_time,end_time,home_lineup,away_lineup,def_rebounds,assists,3pt_made,points,2pt_made,fouls,off_rebounds,ft_made,turnovers,steals
,Precious Achiuwa,2,191,203,7:33,6:35,"('Alec Burks', 'Bojan Bogdanović', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,1.0,3.0,,,,,,
,Alec Burks,2,191,203,7:33,6:35,"('Alec Burks', 'Bojan Bogdanović', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,1.0,,,,,,,,
,OG Anunoby,2,191,203,7:33,6:35,"('Alec Burks', 'Bojan Bogdanović', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,,,,,,,1.0
,Trendon Watford,2,191,203,7:33,6:35,"('Alec Burks', 'Bojan Bogdanović', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,2.0,1.0,,,,1.0,
,Nic Claxton,2,191,203,7:33,6:35,"('Alec Burks', 'Bojan Bogdanović', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Mikal Bridges,2,203,226,6:35,4:26,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,,,1.0,,,,
,Trendon Watford,2,203,226,6:35,4:26,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Precious Achiuwa,2,203,226,6:35,4:26,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",2.0,,,,,,,,,
,Lonnie Walker IV,2,203,226,6:35,4:26,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Bojan Bogdanović,2,203,226,6:35,4:26,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,1.0,3.0,,,,,,
,Jalen Brunson,2,203,226,6:35,4:26,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'OG Anunoby', 'Precious Achiuwa')","('Jalen Wilson', 'Lonnie Walker IV', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,1.0,,,,,,,,
,OG Anunoby,2,226,233,4:26,4:23,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,,,1.0,,,,
,Cam Thomas,2,226,233,4:26,4:23,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Cam Thomas,2,235,236,4:23,4:16,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Jalen Brunson,2,236,241,4:16,3:31,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,4.0,2.0,,,,,
,Trendon Watford,2,236,241,4:16,3:31,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Cam Thomas,2,236,241,4:16,3:31,"('Bojan Bogdanović', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Cam Thomas,2,241,246,3:31,3:18,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,,,1.0,,,,
,Jalen Brunson,2,241,246,3:31,3:18,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Jalen Brunson,2,248,249,3:18,3:08,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Jericho Sims,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,1.0,,2.0,,1.0,,2.0,,
,Jalen Brunson,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,1.0,3.0,,1.0,,,,
,Trendon Watford,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,2.0,,,,2.0,,
,Nic Claxton,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,1.0,,1.0,
,OG Anunoby,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,
,Josh Hart,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,2.0,6.0,,,,,1.0,1.0
,Lonnie Walker IV,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,2.0,1.0,,1.0,,,1.0
,Noah Clowney,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Cam Thomas,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,4.0,2.0,,,,,
,Donte DiVincenzo,2,249,298,3:08,11:37,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Lonnie Walker IV', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,1.0,3.0,,,,,,
,Josh Hart,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,2.0,1.0,1.0,,,,1.0
,Donte DiVincenzo,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,,,,,,,
,Cam Thomas,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,,,,,,1.0,
,Trendon Watford,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",2.0,,,,,1.0,1.0,,1.0,
,Noah Clowney,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,1.0,3.0,,,,,2.0,
,OG Anunoby,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,2.0,12.0,3.0,1.0,,,,1.0
,Jalen Brunson,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,3.0,1.0,6.0,1.0,,,1.0,,1.0
,Nic Claxton,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,1.0,,,1.0,1.0,,
,Jericho Sims,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,1.0,,,,
,Mikal Bridges,3,298,354,11:37,6:11,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,1.0,,2.0,1.0,,,,,
,Trendon Watford,3,356,357,6:11,5:57,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Mikal Bridges', 'Nic Claxton', 'Noah Clowney', 'Trendon Watford')",,,,1.0,,,,1.0,,
,Jalen Brunson,3,357,377,5:57,3:34,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,1.0,1.0,3.0,,,,,,
,Nic Claxton,3,357,377,5:57,3:34,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,,4.0,2.0,,,,,
,Cam Thomas,3,357,377,5:57,3:34,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,1.0,,,,,,,,
,OG Anunoby,3,357,377,5:57,3:34,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",,,1.0,3.0,,,,,,
,Trendon Watford,3,357,377,5:57,3:34,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",2.0,1.0,,,,,,,,
,Donte DiVincenzo,3,357,377,5:57,3:34,"('Donte DiVincenzo', 'Jalen Brunson', 'Jericho Sims', 'Josh Hart', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Mikal Bridges', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Nic Claxton,3,377,390,3:34,2:13,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,,,,1.0,,,
,Jalen Wilson,3,377,390,3:34,2:13,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,2.0,1.0,,1.0,,,
,Jalen Brunson,3,377,390,3:34,2:13,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,2.0,1.0,,,,,
,Jalen Wilson,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,1.0
,Donte DiVincenzo,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,,2.0,1.0,,,,,1.0
,Trendon Watford,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,,,,,,1.0,
,Jalen Brunson,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,1.0,,,,,,,,
,Jacob Gilyard,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,1.0,,,
,Mitchell Robinson,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",1.0,,,,,,,,,
,Bojan Bogdanović,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,,,,,,1.0,
,Josh Hart,3,390,424,2:13,11:44,"('Bojan Bogdanović', 'Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson')","('Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,,,1.0,,,,
,Noah Clowney,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,,,2.0,1.0,,,,,
,Cam Thomas,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,1.0,1.0,5.0,1.0,,,,,
,Jacob Gilyard,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,1.0,,,,,,,,
,Mitchell Robinson,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,2.0,1.0,,1.0,,,
,Lonnie Walker IV,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,,,1.0,1.0,,,
,Jalen Wilson,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,,,,2.0,,,
,Donte DiVincenzo,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",1.0,1.0,,1.0,,,,1.0,,
,Josh Hart,4,424,446,11:44,9:32,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,2.0,1.0,,,,,
,Donte DiVincenzo,4,448,449,9:32,9:16,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney')",,,,1.0,,,,1.0,,
,Bojan Bogdanović,4,449,462,9:16,8:38,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton')",,,,,,,,,,1.0
,Cam Thomas,4,449,462,9:16,8:38,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton')",,,,,,,,,1.0,
,Mitchell Robinson,4,449,462,9:16,8:38,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton')",,,,2.0,1.0,,1.0,,,
,Donte DiVincenzo,4,449,462,9:16,8:38,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton')",1.0,,,2.0,1.0,,,,,
,Alec Burks,4,449,462,9:16,8:38,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jacob Gilyard', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton')",,1.0,,,,,,,,
,Josh Hart,4,462,486,8:38,7:17,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,1.0,,,,
,Trendon Watford,4,462,486,8:38,7:17,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,,,1.0,,,,
,Jalen Wilson,4,462,486,8:38,7:17,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,2.0,,,,2.0,,
,Mitchell Robinson,4,462,486,8:38,7:17,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,,,1.0,,,,
,Lonnie Walker IV,4,462,486,8:38,7:17,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,
,Cam Thomas,4,462,486,8:38,7:17,"('Alec Burks', 'Bojan Bogdanović', 'Donte DiVincenzo', 'Josh Hart', 'Mitchell Robinson')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,1.0,3.0,,,,,,
,Josh Hart,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,2.0,1.0,,,,1.0,1.0
,OG Anunoby,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,,,1.0,,,,
,Cam Thomas,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,2.0,,11.0,3.0,1.0,,5.0,1.0,
,Jalen Brunson,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,1.0,,8.0,3.0,,,2.0,,
,Jalen Wilson,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,4.0,2.0,,,,,
,Trendon Watford,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",2.0,2.0,,2.0,1.0,,1.0,,1.0,
,Nic Claxton,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,2.0,1.0,1.0,,,,
,Donte DiVincenzo,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",1.0,,,,,,,,,1.0
,Mitchell Robinson,4,486,565,7:17,0:04,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Nic Claxton', 'Trendon Watford')",,,,5.0,,1.0,2.0,5.0,,
,Jalen Brunson,4,565,580,0:04,0:00,"('Donte DiVincenzo', 'Jalen Brunson', 'Josh Hart', 'Mitchell Robinson', 'OG Anunoby')","('Cam Thomas', 'Jalen Wilson', 'Lonnie Walker IV', 'Noah Clowney', 'Trendon Watford')",,,,2.0,,,,2.0,,
,Luka Samanic,1,7,50,11:42,7:36,"('Ivica Zubac', 'James Harden', 'P.J. Tucker', 'Paul George', 'Terance Mann')","('Johnny Juzang', 'Keyonte George', 'Luka Samanic', 'Omer Yurtseven', 'Taylor Hendricks')",1.0,,,4.0,2.0,,1.0,,2.0,
,Taylor Hendricks,1,7,50,11:42,7:36,"('Ivica Zubac', 'James Harden', 'P.J. Tucker', 'Paul George', 'Terance Mann')","('Johnny Juzang', 'Keyonte George', 'Luka Samanic', 'Omer Yurtseven', 'Taylor Hendricks')",,1.0,,,,,,,,
,Ivica Zubac,1,7,50,11:42,7:36,"('Ivica Zubac', 'James Harden', 'P.J. Tucker', 'Paul George', 'Terance Mann')","('Johnny Juzang', 'Keyonte George', 'Luka Samanic', 'Omer Yurtseven', 'Taylor Hendricks')",,,,2.0,1.0,,,,,
,James Harden,1,7,50,11:42,7:36,"('Ivica Zubac', 'James Harden', 'P.J. Tucker', 'Paul George', 'Terance Mann')","('Johnny Juzang', 'Keyonte George', 'Luka Samanic', 'Omer Yurtseven', 'Taylor Hendricks')",,3.0,,2.0,1.0,,,,,
